,title,paragraph_num,paragraph_text,actors_in_paragraph,actors_list,2_plus_actors,numb_unique_actors
152266,Verslag coalitieonderhandelingen 2 april 2022,56,"Kansengelijkheid vinden wij juist precies op de goede plek staan.
Het CCP heeft juist laten zien dat het begint met je startpositie.
Als je het koppelt aan onderwijs of aan armoede dan mis je die brede blik.
Natuurlijk heeft het wel een relatie met de andere thema’s.
Selçuk Akinci: ik heb het zo gedaan om te kijken wat zijn de tekortkomingen, en daarna wat is de aanpak.
Startend daarom bij het thema
Diversiteit, inclusie, kansengelijkheid, intersectionaliteit.
Anne Janssen (PvdA): inhoudelijk komen we er wel uit.
Laten we de input leveren op de hoofdstukken en daarna nadenken over de titels.
Maud Hulshof (D66): laten we het ook terug laten komen in het missiestatement.
Selçuk Akinci: kunnen we diezelfde flexibiliteit pakken bij 3.1.
Klimaatadaptatie, biodiversiteit en groen en 3.2.","['Akinci', 'Janssen', 'Hulshof', 'Akinci']","['Akinci', 'Janssen', 'Hulshof', 'Akinci']",True,3
152304,Verslag coalitieonderhandelingen 2 april 2022,94,"Het is een goed onderwerp om mee te beginnen.
Als D66 vinden we de bruisende binnenstad heel belangrijk, aandacht voor erfgoed, denk aan stadsgracht, leefbaarheid, meer groen, dat de binnenstad een plek is om iets te kopen en een plek om te verblijven.
Een combinatie van winkels die zich hier ook duurzaam, voor de lange termijn, kunnen vestigen.
Binnenstad is het kloppend hart van ons stadje.
Afgelopen periode hebben veel mensen ook de toevlucht genomen naar online winkelen.
Voor veel ondernemers lastig om mensen weer terg te veroveren, dat geldt ook voor cultuur.
Wat voor stad zijn we?
Profilering is belangrijk.
Waar zie je een duurzame streekmarkt, mooie winkeltjes ook op het gebied van circulaire economie, mooie kwaliteitswinkels?
Je ziet het in Wageningen.
De binnenstad moet goed bereikbaar zijn.
Wat doen we ook met name aan (fiets-)parkeren.
Er moet aandacht zijn voor mensen met beperkingen, rollators, buggy’s.
Ook een kans op de last-mile.
Er zijn steeds meer transportbewegingen.
We zouden het heel mooi vinden als de binnenstad vrijheid uitademt om te zijn en te zijn wie je bent maar dat ook duidelijk is dat je in Wageningen bent.
Op het gebied van gezondheid, duurzaamheid.
Laura Kaper (D66): ik denk aan artistiek, duurzaam, creatief en ambacht als aanvulling op wat het aanbod wat nu al is.
Selçuk Akinci: het zijn mooie woorden.
Maar kunnen we ook al richting doelen en resultaten gaan?
Guido van Vulpen (GroenLinks): wat D66 zegt verschilt weinig met wat wij vinden.","['Kaper', 'Akinci', 'van Vulpen']","['Kaper', 'Akinci', 'van Vulpen']",True,3
152320,Verslag coalitieonderhandelingen 2 april 2022,110,"Helemaal eens om echt te gaan realiseren.
We moeten goede, makkelijke parkeervoorziening treffen ook voor fietsen.
De concrete doelen kunnen we makkelijk delen.
Het is wel belangrijk dit thema ook te bespreken.
We hebben het wel nodig om te investeren op organisatiekracht.
Bijvoorbeeld bedrijfscontactfunctionaris die actief zorgt dat ondernemers ons vinden.
Anne Janssen (PvdA): eens met organisatiekracht maar ook een projectwethouder die eindverantwoordelijk wordt voor het hele plaatje.
We moeten ook nadenken over geld reserveren.
Met name ook rondom parkeren, Stadsgracht, Vrijheidskwartier.
Guido van Vulpen (GroenLinks): als we een goed overzicht hebben van de deelprojecten dan kun je ook sneller schakelen op subsidies vanuit Rijk en Provincie.
Dat is essentieel.","['Janssen', 'van Vulpen']","['Janssen', 'van Vulpen']",True,2
152376,Verslag coalitieonderhandelingen 2 april 2022,166,"Maud Hulshof (D66): eens ten aanzien van het A-dossier.
Wel aandacht MBK en werkgevers benaderen, en het verhaal voor de arbeidsmarkt en het opleidingstraject.
Maar ook dat als mensen kiezen naar welk type werk
ze gaan dat dit kansrijke routes zijn.
Verbinding arbeidsmarkt en economie vinden wij wel heel belangrijk.
Anne Janssen (PvdA): voorstel om voort te bouwen op het A-dossier en de koppeling daarmee te maken in het akkoord.","['Hulshof', 'Janssen']","['Hulshof', 'Janssen']",True,2
152391,Verslag coalitieonderhandelingen 2 april 2022,181,"Er zijn twijfels of dit veilig kan.
Verstandig om daar een plan B op te formuleren.
Anne Janssen (PvdA): het is nog niet helder of het kan inderdaad.
Daar gaan we als gemeente ook niet over.
Het is wel een van de meest goedkopere opties.
Dit is belangrijk zodat iedereen ook zijn energie kan betalen.
Als het niet kan moeten we werken aan een plan B.
Daar staan de elementen wel voor in de stijgers ook vanwege de actualiteit.
Frustraties dat dit de afgelopen tijd veel te langzaam ging.
Er zijn ambtelijk wel organisatorische stappen gezet.
Als een ander bevoegd gezag zegt dat het kan (de boring) dan conformeren we ons daaraan.
Laura Kaper (D66): betaalbaarheid ook goed om te ontzorgen naar partijen die de opgaven moeten gaan doen.
Voor mensen met een kleine beurs en een koophuis ook mogelijk maken dat mensen panelen kunnen huren.
Belangrijk om dat ook mee te nemen.
Selçuk Akinci: daar is dan wellicht weer een duurzaamheidsfonds nodig.
Guido van Vulpen (GroenLinks): is dit nog op hoofdlijnen?
Misschien meer zaak om VVE’s te helpen.
Daar werken we nu al aan en kunnen we bij succes breder uitrollen.","['Janssen', 'Kaper', 'Akinci', 'van Vulpen']","['Janssen', 'Kaper', 'Akinci', 'van Vulpen']",True,4
152398,Verslag coalitieonderhandelingen 2 april 2022,188,"Selçuk Akinci: voor verschillende groepen zijn verschillende arrangementen nodig.
Er moet aandacht zijn voor het brede scala aan groepen die te kampen hebben met energiearmoede.
Laura Kaper (D66): het doel moet zijn om de energiearmoede op te lossen en de opwekking op een duurzame manier voor elkaar te krijgen.
Guido van Vulpen (GroenLinks): zon op dak is bij bedrijven een serieus probleem.
Maar er mag niet teruggeleverd worden van Liander.
Hoe gaan we dan zorgen dat we opslag of iets dergelijks regelen.
Het is eenvoudiger om energievelden aan te leggen en deze aan te sluiten.
Laura Kaper (D66): de gemeente is de enige die bevoegd is om een decentraal grid aan te leggen.
Anne Janssen (PvdA): er is zeker geen quick fix maar de hoofdlijn is dat er meer effort moet komen voor zon op daken.
Daarnaast moet ook gezegd dat we echt voorop lopen in Wageningen en dat zijn we ook aan onze stad verplicht.
Maar voor het ruimtegebruik vinden we zon op dak beter.","['Akinci', 'Kaper', 'van Vulpen', 'Kaper', 'Janssen']","['Akinci', 'Kaper', 'van Vulpen', 'Kaper', 'Janssen']",True,4
152470,Verslag coalitieonderhandelingen 2 april 2022,260,"Woensdag de 20e komt er dan heel veel reflectie.
Wellicht een forumachtige setting.
Ik wil wel voorstellen om de ambtelijke ondersteuning en reflectie voordien te doen.
Ambtelijke reactie bij het resultaat van de schrijfgroep.
Laura Kaper (D66): dan combineren we de ambtelijke reactie met die van de partij die niet meeschrijft.
Selçuk Akinci: hoe ik het voor me zie is dat het stuk geagendeerd wordt.
Eerst ambtelijke reactie en dan onderling de politieke discussie om te toetsen of alles gevat is in het stuk.","['Kaper', 'Akinci']","['Kaper', 'Akinci']",True,2
152527,Uitstel beantwoording vragen van de leden Van Raan en Teunissen over exportsteun uit Nederlands belastinggeld voor een omstreden project op de Filipijnen (deel 2),5,"Aanhangsel van de Handelingen
Vragen gesteld door de leden der Kamer, met de daarop door de regering gegeven antwoorden
2136 Vragen van de leden Van Raan en Teunissen (beiden PvdD) aan de Ministers van Financiën en voor Buitenlandse Handel en Ontwikkelingssamenwerking over exportsteun uit Nederlands belastinggeld voor een omstreden project op de Filipijnen (deel 2) (ingezonden 15 maart 2022).
Mededeling van Staatssecretaris","['Raan', 'Teunissen']","['Raan', 'Teunissen']",True,2
152568,Uitstel beantwoording vragen van de leden Van Raan en Teunissen over exportsteun uit Nederlands belastinggeld voor een omstreden project op de Filipijnen (deel 2),46,"Naar aanleiding van de schriftelijke vragen van de leden Van Raan en Teunissen (beiden PvdD) met kenmerk 2022Z04865 die werden ingezonden op 15 maart 2022 wil ik u, mede namens de Minister voor Buitenlandse Handel en Ontwikkelingssamenwerking, meedelen dat het helaas niet mogelijk is deze vragen binnen de gestelde termijn te beantwoorden.
De reden hiervoor is dat beoordelingstraject voor maatschappelijk verantwoord ondernemen (mvo) van de exportkredietverzekeringsaanvraag, waarnaar in de vragen wordt gerefereerd, naar verwachting binnen enkele weken zal worden afgerond.
Indien de vragen op dit moment zouden worden beantwoord bestaat het risico dat deze beantwoording door de uitkomsten van het beoordelingstraject reeds spoedig achterhaald is.
Zodra de mvo-beoordeling is afgerond, wordt de beantwoording u onverwijld aangeboden.","['Raan', 'Teunissen']","['Raan', 'Teunissen']",True,2
152574,"Antwoord op vragen van de leden Van der Lee, Nijboer, Azarkan, Van der Plas, Van Raan, Omtzigt, Stoffer, Van Haga, Tony van Dijck, Den Haan en Dassen over het coalitieakkoord.",5,"Vragen van de leden Van der Lee (GroenLinks), Nijboer (PvdA), Azarkan (DENK), Van der Plas (BBB), Van Raan (PvdD), Omtzigt (Omtzigt), Stoffer (SGP), Van Haga (Groep Van Haga), Tony van Dijck (PVV), Den Haan (Fractie Den Haan) en Dassen (Volt) aan de Minister van Landbouw, Natuur en Voedselkwaliteit over het coalitieakkoord (ingezonden 23 december 2021).
Antwoord van Minister Staghouwer (Landbouw, Natuur en Voedselkwaliteit) en van Minister Van der Wal-Zeggelink (Natuur en Stikstof) (ontvangen 14 januari 2022).","['van Dijck', 'Staghouwer']","['van Dijck', 'Staghouwer']",True,2
153000,Brief van de minister van LNV over tweede resultatenoverzicht realisatieplan visie Waardevol en verbonden,64,"naar een systeem van kritische prestatie-indicatoren
In het realisatieplan heb ik aangekondigd te streven naar een eenduidige en breed gedragen set van kritische prestatie-indicatoren (kpi’s) voor kringlooplandbouw, die overheid en private partijen kunnen hanteren om te voorkomen dat boeren geconfronteerd worden met uiteenlopende wensen en eisen.
Transparantie over de duurzaamheidsprestaties die een agrarisch ondernemer levert
acht ik onontbeerlijk om tot passende betalingen te kunnen komen;
het geeft de gevraagde duidelijkheid over een aantal concrete beleidsdoelen en biedt handelingsperspectief voor de ondernemer.
Drempelen streefwaarden, onderbouwd door deskundigen en getoetst in de praktijk, geven richting en houvast.
Kern van de kpi-systematiek is een integrale aanpak die zich richt op verschillende aspecten van de maatschappelijke opgaven.
Daarmee maakt het inzichtelijk met welke prestaties boeren kunnen bijdragen aan het realiseren van publieke doelen op het gebied van klimaat, biodiversiteit, waterkwaliteit en -kwantiteit, bodemkwaliteit, luchtkwaliteit, natuur, landschap en dierenwelzijn.
Uiteindelijk maakt dit betaling voor de geleverde prestaties mogelijk.
De afgelopen jaren zijn in enkele sectoren en gebieden reeds eerste ervaringen opgedaan met het ontwikkelen en toepassen van kpi’s.
Het Louis Bolk Instituut en het adviesbureau voor kringlooplandbouw
Boerenverstand hebben in opdracht van het Ministerie van LNV een advies opgesteld waarin is geïnventariseerd welke initiatieven reeds zijn ontwikkeld en hoe op basis hiervan tot een integrale set van kpi’s kan worden gekomen.
Op basis van dit advies is besloten samen met kennisinstellingen, ketenpartijen en gebieden pilots uit te voeren om te onderzoeken welke kpi’s het beste kunnen worden gekozen en hoe er in de praktijk ervaring mee kan worden opgedaan.
De vijf experimenteergebieden voor kringlooplandbouw waarmee LNV samenwerkt spelen hierin
Eerste Kamer, vergaderjaar 2020–2021, 35 570 XIV, B 8 een prominente rol, maar ook ervaringen in andere regio’s worden meegenomen.
Het opzetten van de pilots en het ontwikkelen van een integrale set kpi’s ondersteun ik vanuit (hoofdzakelijk) het kennisen innovatie-instrumentarium.
Streven is eind 2021 een voorstel voor een gedragen «basisset» van kpi’s gereed te hebben, waarmee overheid en private partijen gezamenlijk een meer concrete invulling geven hoe kringlooplandbouw kan worden vertaald naar de praktijk van het boerenerf.
Voor duurzaam verdienvermogen is brede inzet nodig
Zoals ik ook in de agrarische ondernemerschapsagenda heb benadrukt, is het ontwikkelen van een duurzaam verdienvermogen een opgave voor de gehele keten, en de diverse overheden en maatschappelijke organisaties.
Met mijn inzet hierop werk ik conform eerder ingediende moties van de Tweede Kamerleden De Groot en Bisschop, die er beiden toe oproepen om afspraken te maken met meerdere partijen en gezamenlijk werk te maken van de transitie.11
Het is in dat licht bemoedigend dat een «beweging» waar te nemen is, een samengaan van uiteenlopende partijen in ongeveer dezelfde richting.
Toeleveranciers, verwerkers, afnemers (waaronder retail), financierders, natuurorganisaties, landbouworganisaties, andere ngo’s en diverse overheden nemen, al dan niet expliciet in samenwerking met elkaar, verantwoordelijkheid om duurzaam ondernemen ook in bedrijfseconomisch opzicht volhoudbaar te laten zijn.
Zo zien we dat een aantal retailers de keuze maakt om de samenwerking te versterken met agrarisch ondernemers die aan relatief hoge duurzaamheidscriteria voldoen.
Ook zien we dat een aantal financiers financiële voordelen biedt aan duurzame landbouwpraktijken.
Ik zou graag zien dat het sneller ging, en ook zie ik af en toe terugtrekkende bewegingen, maar toch overheerst het besef dat een eenzijdige focus op economische efficiëntie niet zal leiden tot een volhoudbare toekomst;
een besef dat meer en meer vertaald wordt in anders handelen.
Als Minister van LNV blijf ik het daarom van belang vinden om stakeholders uit te nodigen bij te dragen aan de omslag naar kringlooplandbouw en mee te denken over passend beleid.
Ik kijk daarbij naar partijen die ook de urgentie erkennen om te komen tot een nog duurzamer Nederlandse voedselsysteem en willen samenwerken om de (economische) voorwaarden daarvoor te creëren.
Conclusies Terugkijkend op het werk dat is verricht sinds het verschijnen van het realisatieplan – nog geen twee jaar geleden – zie ik voldoende reden voor een voorzichtig optimisme over de toekomst van duurzame landbouw in Nederland.
De kernboodschap van de visie kan rekenen op begrip en instemming.
Een koers die drijft op voortdurende productieverhoging en kostenverlaging is niet houdbaar;
die koers zal meer en meer afbreuk doen aan de betekenis die landbouw kan hebben voor gezond voedsel, bodemen landschapskwaliteit, biodiversiteit en de sociaal-culturele en economische ontwikkeling van het landelijk gebied.
We kunnen ervoor 11 Motie De Groot, waarin de regering verzocht wordt «met ketens en clusters rondom de primaire landbouw concrete afspraken te maken die de transitie naar kringlooplandbouw mogelijk maken.»
(Kamerstuk 35 000 XIV, nr. 77) en motie Bisschop, die de regering verzoekt «in te zetten op meerjarige afspraken met een brede vertegenwoordiging van sector en ketenpartijen in de agrarische sector;
verzoekt de regering tevens, daarbij werk te maken van: meer sturen op basis van metingen en praktijkervaringen;
meer praktijkonderzoek; een systeemaanpak in plaats van verkokerd beleid;
meersporenbeleid dat meer recht doet aan de diversiteit van ondernemers;
structurele financiële ondersteuning bij verduurzaming waarbij de vorm ervan nader uitgewerkt wordt; meer experimenteerruimte en snelle erkenning van innovatieve technieken en managementmaatregelen.","['Groot', 'Bisschop', 'Groot', 'Bisschop']","['Groot', 'Bisschop', 'Groot', 'Bisschop']",True,2
153014,Antwoord op vragen van de leden Snels en Bromet over de schuldbekentenis van de Rabobank,6,"Vragen van de leden Snels en Bromet (beiden GroenLinks)
aan de Ministers van Financiën en van Landbouw, Natuur en Voedselkwaliteit over de schuldbekentenis van de Rabobank (ingezonden 3 februari 2021).
Antwoord van Minister Schouten (Landbouw, Natuur en Voedselkwaliteit), mede namens de Minister van Financiën (ontvangen 4 mei 2021).","['Snels', 'Bromet', 'Schouten']","['Snels', 'Bromet', 'Schouten']",True,3
153180,Informatienotitie  raad september 2022,8,Behandelend ambtenaar Leonie van Dam en Birgitte Keijzer,"['van Dam', 'Keijzer']","['van Dam', 'Keijzer']",True,2
153237,Informatienotitie  raad september 2022,65,"4 Met vriendelijke groet burgemeester en wethouders van de gemeente Raalte, de secretaris de burgemeester Monique van Esterik Martijn Dadema","['van Esterik', 'Dadema']","['van Esterik', 'Dadema']",True,2
153340,Verslag van een schriftelijk overleg met de minister van LNV over de commissiemededeling inzake de EU-bosstrategie voor 2030,11,"Koffeman (PvdD), Faber-Van de Klashorst (PVV), Van Strien (PVV), Gerkens (SP), Atsma (CDA) (ondervoorzitter), Pijlman (D66), Schalk (SGP), Klip-Martin (VVD), Van Rooijen (50PLUS), Van Ballekom (VVD), De Blécourt-Wouterse (VVD), Crone (PvdA), Dessing (FVD), Van Gurp (GL), Huizinga-Heringa (CU), Kluit (GL), Van der Linden (Fractie-Nanninga) (voorzitter), Meijer (VVD), Otten (Fractie-Otten), Prins (CDA), Vendrik (GL), Van der Voort (D66), Berkhout (Fractie-Nanninga), Raven (OSF), Karakus (PvdA) en Soeharno (CDA).","['Strien', 'Pijlman', 'Rooijen', 'Gurp', 'Van der Linden', 'Meijer', 'Otten', 'Otten', 'Prins', 'Vendrik']","['Strien', 'Pijlman', 'Rooijen', 'Gurp', 'Van der Linden', 'Meijer', 'Otten', 'Otten', 'Prins', 'Vendrik']",True,9
153418,Rapport-GemRaalte-Groenbeheerplan def,31,"Ben Nijboer, Wethouder gemeente Raalte November 2022","['Nijboer', 'Raalte']","['Nijboer', 'Raalte']",True,2
154402,Bijlage 5: Bodemkwaliteitskaart PFAS,120,"- Alphen-Chaam - Bernheze - Asten - Altena - Boekel - Bladel - Baarle-Nassau - Boxmeer - Bergeijk - Bergen op Zoom - Boxtel - Best - Breda - Cuijk - Cranendonck - Dongen - Grave - Deurne - Drimmelen - Haaren - Eersel - Etten-Leur - Landerd - Geldrop-Mierlo - Geertruidenberg - Meierijstad - Gemert-Bakel - Gilze en Rijen - Mill en Sint-Hubert - Heeze-Leende - Goirle - Oss - Laarbeek - Halderberge - Sint Anthonis - Nuenen - Heusden - Sint-Michielsgestel - Oirschot - Hilvarenbeek - ‘s-Hertogenbosch - Reuselde Mierden - Loon op Zand - Uden - Someren - Moerdijk - Vught - Waalre - Oisterwijk - Valkenswaard - Oosterhout - Veldhoven - Roosendaal - Rucphen -
Steenbergen - Woensdrecht - Zundert","['Heusden', 'Steenbergen']","['Heusden', 'Steenbergen']",True,2
